matchId,blueTeamDragonKills,blueTeamFirstBlood,redTeamDragonKills,blueTeamControlWardsPlaced_diff,blueTeamWardsPlaced_diff,blueTeamTotalKills_diff,blueTeamHeraldKills_diff,blueTeamTowersDestroyed_diff,blueTeamInhibitorsDestroyed_diff,blueTeamTurretPlatesDestroyed_diff,blueTeamMinionsKilled_diff,blueTeamJungleMinions_diff,blueTeamTotalGold_diff,blueTeamXp_diff,blueTeamTotalDamageToChamps_diff,blueWin
EUW1_6860916037,1,0,1,-3,-2,-5,0,-1,0,-7,-19,13,-3014,-2217,1510,0
EUW1_6855595976,0,0,2,0,0,-10,0,-2,0,-13,-49,-48,-8554,-5674,-16640,0
EUW1_6855568643,0,1,1,3,3,1,1,1,0,0,13,-15,2024,680,3668,0
EUW1_6854651673,0,0,2,-4,0,-3,0,-1,0,-8,21,-8,-900,-360,-1334,1
EUW1_6854598888,1,0,0,4,118,-7,0,0,0,-6,-3,-4,-2900,-3789,1846,0
EUW1_6854549026,1,1,0,3,5,3,0,0,0,-2,41,-2,978,1056,5584,1
EUW1_6854493500,0,0,2,-4,-6,0,0,1,0,-2,-58,12,697,-992,-2171,1
EUW1_6854392705,1,0,0,-2,-38,0,0,1,0,5,69,-12,3683,-1130,5260,0
EUW1_6853622652,1,0,1,-2,-8,0,0,-1,0,-9,-8,1,-1821,301,-9374,1
EUW1_6853402449,1,0,1,2,-10,-7,0,-2,0,-7,-51,-16,-4887,-2400,-12971,0
EUW1_6881181503,0,0,2,-4,3,-7,0,-2,0,-9,-45,-11,-4090,-3045,-2594,0
EUW1_6881123604,1,1,1,1,-62,7,0,-1,0,-6,7,-25,1203,-387,8791,1
EUW1_6880433277,0,1,1,3,8,-1,0,1,0,-8,53,-5,734,282,10036,1
EUW1_6880395127,0,0,1,2,2,-11,0,-3,0,-14,-97,-13,-8592,-3179,-7731,0
EUW1_6879655600,1,0,1,2,11,0,0,1,0,-6,22,-1,923,1106,8630,1
EUW1_6879607210,0,1,2,0,58,-2,0,0,0,-2,-8,-16,-922,-1179,1373,0
EUW1_6878961807,1,1,0,-2,14,-1,0,0,0,-8,-11,5,-1215,-2148,6968,0
EUW1_6878679434,2,1,0,0,-39,0,1,-1,0,-6,-40,-24,-2053,-432,-3172,0
EUW1_6878629304,1,0,1,6,43,-6,0,0,0,-13,23,-40,-3998,-3368,-2188,0
EUW1_6876067446,1,1,0,1,-9,4,-1,0,0,-3,-38,16,2887,326,1487,1
EUW1_6876011942,1,0,1,-3,-6,3,0,0,0,-5,19,-18,1950,1274,-2569,1
EUW1_6875967426,2,1,0,5,4,13,0,2,0,1,33,16,8942,4922,3542,1
EUW1_6878767263,1,0,1,0,-25,-4,0,-3,-1,-8,-142,-48,-7881,-7355,428,0
EUW1_6870436443,0,1,2,9,4,3,0,0,0,-7,-12,36,1690,3143,-1487,1
EUW1_6866768106,0,0,2,-2,7,-9,0,-4,0,-13,-107,-3,-7496,-4426,-15607,0
EUW1_6865038098,0,1,2,1,-41,2,0,0,0,1,31,-16,1359,-1250,25,1
EUW1_6863425278,1,1,1,-2,-4,5,0,-2,0,2,-9,-5,-136,593,-753,1
EUW1_6861280177,0,0,1,-2,-14,-1,0,1,0,-1,-3,5,785,1194,2055,1
EUW1_6860213287,2,1,0,2,-9,13,1,0,0,6,14,-3,7477,3628,15580,1
EUW1_6859197366,2,1,0,2,7,8,0,1,0,-3,17,-3,4292,2420,1125,1
EUW1_6859169792,2,1,0,-1,2,8,0,-1,0,0,37,8,6988,2762,4200,1
EUW1_6858690210,0,0,0,-2,-6,10,-1,2,0,-5,59,31,6584,5712,9728,1
EUW1_6858659576,1,1,0,4,0,6,0,1,0,-1,7,-4,3722,3360,6466,1
EUW1_6858425855,2,1,0,2,72,7,1,2,0,-2,57,-14,5804,2758,11559,1
EUW1_6857201488,0,0,2,0,-5,-5,0,-2,0,-11,18,-8,-2123,-1984,-1408,0
EUW1_6856864333,2,0,0,-6,-8,-8,0,-1,0,-8,-54,-32,-6872,-4184,-13847,0
EUW1_6856847668,2,1,0,0,1,-3,0,-3,0,-12,-24,0,-4256,-1842,-5602,0
EUW1_6856310451,0,1,1,2,1,1,0,0,0,-1,-5,20,1837,3521,-2737,1
EUW1_6854475057,0,0,1,-1,-12,-6,-1,0,0,-10,-48,32,-2264,-3194,-6932,0
EUW1_6853569044,2,1,0,-2,-12,7,0,1,0,0,10,13,6294,2428,14626,1
EUW1_6853153569,2,1,0,1,8,0,0,-1,0,-10,-62,-48,-3626,-4827,1532,1
EUW1_6883756392,1,1,0,6,8,8,1,0,0,-5,-20,-4,2064,524,5050,1
EUW1_6882986840,1,0,1,0,-4,-9,0,0,0,-3,19,-16,-2959,-1575,-3607,0
EUW1_6882944444,2,1,0,1,9,16,0,3,0,9,57,4,9838,4817,6113,1
EUW1_6882411394,1,1,0,-6,-4,6,1,0,0,-3,-9,24,1684,2168,4447,1
EUW1_6879887867,2,0,0,5,10,-3,0,2,0,-4,-38,-20,-361,-1478,-3584,0
EUW1_6878524418,1,1,1,-5,-17,1,0,2,0,0,65,14,4503,4596,10626,1
EUW1_6876887905,0,0,2,0,-8,-3,0,1,0,-6,28,-39,-1994,-1892,-5919,0
EUW1_6876851191,0,0,1,-7,-17,-17,0,-6,-1,-13,-65,-8,-12737,-7013,-15567,0
EUW1_6876569147,0,0,1,1,52,-14,0,-4,0,-12,-45,-29,-8370,-5454,-10910,0
EUW1_6876541908,1,0,1,1,3,6,0,2,0,-4,93,-23,4428,3626,4018,1
EUW1_6883582796,1,0,1,-2,-117,7,0,1,0,-8,-2,26,2894,1410,-1734,1
EUW1_6838817014,0,1,2,0,97,-8,0,0,0,-4,49,29,-1554,-3911,-8639,0
EUW1_6838744312,1,1,1,-1,-6,-5,0,0,0,-5,-42,-14,-2831,-3580,-3136,0
EUW1_6838676954,1,1,0,0,4,-8,0,-2,0,-10,-65,-39,-4356,-6675,-12647,1
EUW1_6838395750,0,0,0,0,2,3,-1,0,0,-3,-14,-65,-1048,-2987,-1362,0
EUW1_6838340890,1,1,0,2,-59,-4,0,3,0,-1,64,3,2472,-787,5002,1
EUW1_6838291724,1,0,0,-1,-42,-7,0,-1,0,-5,21,-8,-2320,-1670,-5554,0
EUW1_6838224940,0,1,2,0,12,0,1,0,0,1,14,23,1220,1153,6583,1
EUW1_6824435059,1,1,0,3,-195,1,0,-1,0,-3,-23,14,-87,2259,7524,0
EUW1_6824376043,2,1,0,0,3,1,1,-1,0,-2,-20,27,879,1720,1971,0
EUW1_6824315377,1,1,0,2,7,8,0,2,0,4,54,-4,6570,3744,13831,1
EUW1_6824272548,0,0,1,3,4,0,-1,0,0,-8,-56,-20,-1510,-3116,3177,0
EUW1_6824204557,0,0,2,-5,-7,-9,0,-3,0,-8,-81,-25,-6855,-4553,-3099,0
EUW1_6824143913,1,1,1,1,158,2,-1,1,0,-5,-14,-41,483,-1760,4066,0
EUW1_6824003875,2,1,0,2,-338,14,0,2,0,5,44,32,10343,3006,14860,1
EUW1_6823976163,0,1,2,4,-405,-1,0,0,0,-12,-40,-35,-1231,-1657,-7234,0
EUW1_6881266311,1,1,0,-3,14,5,0,1,0,-7,56,28,3900,3038,-3052,0
EUW1_6881214081,0,1,2,-2,-3,-12,0,-2,0,-13,-91,-2,-5208,-3218,-15743,0
EUW1_6883725825,0,0,2,1,10,-7,0,-1,0,-3,-51,17,-5089,-3468,-9537,0
EUW1_6863303149,0,1,2,-4,2,-2,0,0,0,-4,4,25,677,-867,215,0
EUW1_6862088253,2,0,0,3,3,2,0,0,0,-7,-47,1,22,-632,-1806,1
EUW1_6858244745,0,0,1,2,10,1,0,-2,0,-8,-46,24,-1032,1515,4644,0
EUW1_6858205007,0,0,1,2,6,-2,0,0,0,-7,41,7,1269,1779,-995,1
EUW1_6854851147,0,1,1,2,10,1,1,0,0,-7,-28,-22,452,-550,-3300,0
EUW1_6854818645,1,1,1,-2,-128,7,1,2,0,0,49,-18,4928,4143,8972,1
EUW1_6854294928,0,1,2,-2,-2,-7,0,0,0,-4,-21,-13,-2651,-3233,-8854,0
EUW1_6854285776,1,1,1,0,-3,13,1,2,0,5,39,12,8405,5853,14159,1
EUW1_6852353027,0,0,2,3,-4,-11,0,-1,0,-5,-25,-23,-6951,-2401,-11741,0
EUW1_6852270369,0,0,1,-1,9,7,0,-1,0,-8,-33,15,898,-870,-249,1
EUW1_6852224414,1,0,1,5,-2,3,0,-1,0,-1,-30,-2,1555,1788,1910,1
EUW1_6852178074,1,0,1,0,13,-5,0,0,0,-7,-45,-18,-3307,-3581,-3671,0
EUW1_6851159801,0,0,1,-3,-8,-6,0,-1,0,-5,-13,-30,-1807,-449,-4122,1
EUW1_6850937038,1,1,0,-1,1,3,0,0,0,-4,-7,13,3585,2639,9085,1
EUW1_6850902041,1,1,1,-1,4,7,0,1,0,3,62,-4,4862,3659,-1831,1
EUW1_6850629170,0,0,2,6,234,-9,0,-1,0,-9,-27,-34,-7758,-4320,-7867,0
EUW1_6850589517,1,0,1,1,1,5,0,1,0,0,47,2,4180,3866,9902,1
EUW1_6848936791,0,0,2,2,-1,1,0,0,0,-3,22,23,968,1586,-1235,1
EUW1_6848899881,2,0,0,2,342,8,0,0,0,-3,-12,-12,4343,2841,10219,1
EUW1_6883153315,2,1,0,-2,-4,-6,0,0,0,-9,-29,-11,-3852,-1769,-1261,0
EUW1_6883102915,0,1,2,-1,3,-5,0,0,0,-2,10,52,-650,-1096,3311,1
EUW1_6878240169,0,0,1,8,67,0,0,-2,0,-7,-57,-72,-4326,-4774,-1169,0
EUW1_6871011289,1,0,1,-1,10,-9,-1,-1,0,-5,-52,8,-4339,-2925,-231,0
EUW1_6869816340,2,1,0,5,4,0,0,-1,0,-8,4,-5,-424,-50,4447,1
EUW1_6869396752,2,1,0,3,-61,5,0,2,0,-1,25,-20,3561,-90,-2996,1
EUW1_6860009439,0,0,2,-1,-5,-7,-1,0,0,-1,-29,-3,-2704,-3707,-4626,0
EUW1_6850743890,0,1,2,4,9,-2,0,0,0,-5,28,-19,-354,-1663,-589,1
EUW1_6850387102,0,1,2,-1,54,2,0,-3,0,-15,-52,-36,-3347,-3045,-12897,1
EUW1_6846159916,0,0,2,1,20,-12,0,-1,0,-6,-23,2,-5797,-4582,-5804,0
EUW1_6845198787,1,1,0,1,19,-4,0,-1,0,-10,-12,-36,-3074,-3874,-2900,0
EUW1_6842444888,0,0,1,-3,315,-8,0,-2,0,-9,-104,17,-5622,-4178,-12098,0
EUW1_6834675136,0,1,1,3,48,0,0,-1,0,-10,-90,-20,-2733,-1660,-9131,0
EUW1_6834584193,1,1,1,4,53,-6,0,-3,0,-11,-31,23,-4977,-1878,-1251,0
EUW1_6833999554,1,0,0,-4,98,-6,-1,-1,0,-10,-5,-11,-5132,-3462,-7458,0
EUW1_6832744147,0,1,2,-3,-64,-8,-1,-1,0,-6,4,0,-2201,-3169,4003,0
EUW1_6832637936,0,0,1,-5,-13,-3,0,-2,0,-13,-25,-68,-4992,-2051,-5945,0
EUW1_6832610094,1,0,1,0,2,-11,0,0,0,-9,-31,4,-3432,-2283,-5559,1
EUW1_6831125268,0,0,2,-4,7,-14,0,0,0,-10,-58,-29,-6237,-4476,-13250,0
EUW1_6830249593,1,0,0,-3,-9,0,0,-1,0,-2,-19,-32,-2133,-51,-845,1
EUW1_6877148342,0,0,2,-2,0,1,1,-1,0,-9,-83,-17,-1095,-2582,-5823,0
EUW1_6877089438,0,0,2,-2,-18,-3,0,-1,0,-9,-20,-7,-3032,-598,-8144,0
EUW1_6876812640,0,1,1,2,1,-2,0,-1,0,-9,-71,-9,-2110,-1721,-4857,0
EUW1_6876777135,1,1,0,1,16,8,0,1,0,3,35,28,6362,6098,776,1
EUW1_6876752133,0,0,1,1,5,-15,0,-4,0,-17,-106,-35,-12084,-7810,-9527,0
EUW1_6876335656,1,1,0,2,8,3,1,0,0,1,13,1,3037,3498,8543,1
EUW1_6875890334,1,0,1,2,1,-11,0,-3,0,-10,-5,1,-7281,-2825,-16319,0
EUW1_6875275651,0,0,2,1,-47,-4,0,-1,0,-10,-12,17,-1180,-1347,-5502,1
EUW1_6875237316,2,1,0,1,-7,10,0,0,0,-4,57,-47,5077,3183,7034,1
EUW1_6875216638,0,1,2,1,1,-3,0,0,0,-2,13,-17,-631,-807,-3747,0
EUW1_6875179201,1,1,1,0,-12,4,0,1,0,5,-9,35,3135,1559,-1057,1
EUW1_6875157216,2,1,0,6,22,4,1,0,0,1,70,36,6036,1910,8896,1
EUW1_6883665237,0,0,1,-4,36,-6,0,0,0,-5,-23,1,-1720,-2002,-1557,1
EUW1_6883600606,1,1,1,-2,3,-1,0,-1,0,-6,10,-24,-1274,-1267,700,1
EUW1_6883568997,0,0,1,-2,-15,-6,0,-3,0,-9,-73,-34,-6981,-6913,1114,0
EUW1_6883542205,0,1,2,5,0,-4,0,-2,0,-6,45,-12,1083,1094,38,0
EUW1_6877369645,2,1,0,1,-10,1,0,0,0,-6,-4,1,279,874,-3018,0
EUW1_6877314929,1,0,1,0,1,-12,0,-3,0,-10,-36,-20,-8515,-3968,-11131,0
EUW1_6877249028,2,1,0,0,1,4,1,2,0,-2,15,28,3903,1531,1369,1
EUW1_6877218115,1,0,0,7,10,17,1,2,0,4,103,25,11449,8021,20378,1
EUW1_6877034861,0,0,2,-2,-236,2,0,1,0,-2,18,-52,429,137,6556,0
EUW1_6876991060,1,0,0,1,16,6,0,0,0,-4,10,-28,3062,1271,-123,1
EUW1_6876945824,0,1,2,3,140,4,0,1,0,-9,6,-19,2317,261,-2853,0
EUW1_6876899909,2,0,0,-3,0,-5,0,-2,0,-8,-7,8,389,519,-699,1
EUW1_6876854821,0,0,2,-2,-22,-4,0,-1,0,-1,52,-13,-529,145,-7384,0
EUW1_6876799669,2,0,0,1,2,-1,0,0,0,-1,34,1,-345,-1545,-1244,0
EUW1_6876744145,0,0,2,-5,-11,-5,0,-2,0,-3,-42,16,-3432,-1365,-2431,1
EUW1_6872904782,0,1,2,-3,3,4,0,-2,0,-9,55,-21,2382,2827,-204,0
EUW1_6871917887,0,1,2,2,6,-6,0,-1,0,-2,10,-16,-1424,-2709,-9520,0
EUW1_6871873615,0,0,2,-5,-3,-14,-1,-1,0,-6,-60,-8,-7857,-8121,-14300,0
EUW1_6871808392,1,1,0,1,0,2,0,0,0,-7,-4,29,1278,-39,1733,0
EUW1_6865766694,0,1,1,-1,-48,-3,-1,-3,0,-12,-147,-20,-8648,-4807,-12706,0
EUW1_6865703673,0,0,2,-2,-8,-3,0,-1,0,-4,-42,-8,-2203,-1317,-6917,0
EUW1_6861388609,2,1,0,0,3,6,0,0,0,-5,-26,1,1534,3390,321,1
EUW1_6861310587,0,1,1,-2,-32,1,0,2,0,0,101,20,4363,3532,1357,1
EUW1_6834046172,1,1,0,-3,15,5,0,0,0,-8,-30,44,2620,2355,7401,1
EUW1_6831333247,1,1,1,-1,-8,1,0,0,0,-5,-1,29,-140,-335,-7182,1
EUW1_6831207843,2,0,0,1,-73,0,0,-1,0,-4,-36,-20,-1129,-535,8782,1
EUW1_6831153310,0,1,2,1,122,7,-1,-1,0,-6,-11,36,3110,1022,7635,0
EUW1_6830402056,1,1,0,-1,1,-1,1,1,0,1,10,7,1396,334,3182,1
EUW1_6829658146,1,1,0,6,14,9,0,0,0,-6,18,24,3162,4840,1480,1
EUW1_6842403120,1,1,1,0,-3,-1,1,2,0,1,-17,-23,2171,-433,-4079,0
EUW1_6842386739,1,0,1,6,-2,3,0,1,0,-3,70,-10,2192,1038,10750,1
EUW1_6840579025,0,0,2,-4,-3,-4,0,-2,0,-8,-75,19,-4447,-2324,-3520,0
EUW1_6839550199,1,1,0,0,-7,7,0,1,0,3,2,52,5415,3868,-2060,1
EUW1_6839519488,0,1,2,-4,3,-4,0,-1,0,-7,-14,39,-686,-814,2718,1
EUW1_6838975705,1,1,0,2,5,9,0,3,0,4,78,27,8357,4019,9509,1
EUW1_6838698258,1,0,1,4,-21,5,0,0,0,-1,63,-4,4332,3261,5603,1
EUW1_6838126502,1,1,0,0,2,3,0,0,0,-9,-32,-17,810,-1404,-176,0
EUW1_6832776462,0,0,2,1,-78,-1,-1,-1,0,-7,-25,4,-2218,-910,2582,0
EUW1_6832592075,0,0,2,0,0,4,0,0,0,2,39,-10,3589,2145,3553,1
EUW1_6830991550,1,1,1,-6,0,-7,0,-1,0,-3,11,-26,-3022,-3529,-3060,0
EUW1_6830971546,1,1,0,0,-1,3,1,0,0,-2,102,28,6409,4537,9928,1
EUW1_6830173138,0,1,2,1,-10,-2,0,-1,0,-9,-25,-22,-2538,-1970,-4763,0
EUW1_6830106369,0,0,1,0,-72,5,1,1,0,-3,8,-9,2998,-128,-1339,1
EUW1_6829467165,0,1,2,-3,-2,4,0,-1,0,-11,-66,-2,-333,-2292,2990,1
EUW1_6829398158,0,0,0,-1,1,1,0,-1,0,-5,33,-1,799,1402,8987,1
EUW1_6829392676,1,1,1,2,35,7,0,-1,0,-7,6,1,61,1887,2234,1
EUW1_6829328291,0,1,1,3,17,-15,0,-2,0,-11,-75,-57,-11814,-6873,-14718,0
EUW1_6828166671,0,0,2,0,-4,-12,-1,0,0,-2,-9,-22,-5525,-3150,-8229,1
EUW1_6828107299,1,1,0,-5,-73,0,0,1,0,-1,-4,9,1378,-38,-4668,1
EUW1_6867755062,0,1,2,0,-10,2,1,-2,0,-2,5,27,804,142,-4148,0
EUW1_6850395964,0,0,2,-2,-12,-2,0,0,0,-5,-4,22,-19,400,4674,0
EUW1_6848109859,1,0,1,-2,-7,14,0,1,0,-7,34,-4,6296,3424,11347,0
EUW1_6848018348,1,1,0,-5,-2,5,0,1,0,2,72,-6,4621,3288,2196,1
EUW1_6843876403,0,1,2,-2,0,-3,1,1,0,-5,-27,-4,1296,-2707,-5621,0
EUW1_6843832419,1,0,1,4,-5,6,-1,-1,0,-5,-17,-22,1156,1567,1610,0
EUW1_6843795903,1,1,0,0,-1,-5,0,-1,0,4,-52,-5,-1943,-3005,-5076,1
EUW1_6843782496,0,0,1,0,-13,-10,0,-2,0,-8,-24,-16,-6589,-3065,-11900,0
EUW1_6843683080,0,1,1,0,21,8,0,0,0,-4,42,16,2770,1390,6668,1
EUW1_6843657782,0,0,1,1,-61,-6,0,0,0,-9,-12,3,-2709,-3189,-5234,0
EUW1_6843634766,1,1,1,-1,2,-4,-1,-2,0,-13,-31,-40,-4589,-1592,-10114,0
EUW1_6843618269,0,0,0,3,-30,11,1,4,0,-2,83,7,7683,3840,14838,1
EUW1_6843613014,2,1,0,5,4,14,0,1,0,4,49,47,11726,4482,13391,1
EUW1_6843201302,0,0,1,5,3,-7,0,0,0,-5,-68,-60,-4993,-6198,-14736,0
EUW1_6843127010,1,1,1,3,7,-2,0,-1,0,-8,-23,5,-1945,-1249,1254,1
EUW1_6843047148,0,0,1,1,5,-4,0,-3,0,-10,-94,8,-4618,-2964,-3427,0
EUW1_6842976735,1,0,1,-3,-7,-6,0,-1,0,-3,-47,6,-2997,-1058,-8894,1
EUW1_6842912648,0,0,2,-1,-63,-5,-1,0,0,-1,2,5,-2106,-2416,-132,0
EUW1_6842852918,1,0,1,6,2,2,0,0,0,-7,-32,-27,-293,-1630,101,0
EUW1_6842774244,2,1,0,-1,3,-1,0,0,0,-8,-2,0,-1663,-275,-2463,1
EUW1_6881338124,1,1,1,2,40,12,0,1,0,6,33,36,10074,6166,18347,1
EUW1_6880524781,0,1,2,-3,157,-1,0,0,0,-10,-61,5,-431,-1117,8021,0
EUW1_6880469499,0,1,2,0,2,-1,0,-1,0,-4,-83,-2,-3138,-814,-6265,0
EUW1_6880386864,1,0,0,0,-2,6,0,1,0,-7,-11,27,1749,2327,10378,0
EUW1_6880315202,1,1,1,4,1,5,0,-1,0,-7,10,17,2859,3258,365,1
EUW1_6880267725,1,0,1,-1,11,7,0,-2,0,-8,12,5,2287,3419,5931,1
EUW1_6880191315,0,0,2,0,0,2,0,1,0,1,42,11,5250,3148,423,0
EUW1_6880127303,0,0,2,-2,2,-5,0,1,0,-3,-8,-8,-1362,-646,-828,1
EUW1_6879956449,0,1,1,1,-3,-5,0,-3,0,-4,-7,-3,-3174,-3996,-1419,0
EUW1_6879919466,0,1,2,4,2,4,1,-1,0,-7,-39,15,768,-2639,5176,0
EUW1_6879730173,1,0,1,-1,-326,0,1,-2,0,-9,-42,22,-3065,-233,-3928,0
EUW1_6879676415,1,1,0,5,11,6,0,-1,0,-4,19,12,3695,852,10015,1
EUW1_6879603166,2,1,0,2,4,1,0,2,0,5,71,8,5599,4978,12968,1
EUW1_6879539721,0,1,1,-1,5,-1,0,0,0,0,-35,-63,-1132,-2887,1759,1
EUW1_6879043667,0,0,2,0,-1,-12,0,-2,0,-10,-52,-1,-6217,-3278,-14718,0
EUW1_6878979170,0,0,2,-5,1,-8,0,-1,0,-10,-40,4,-4813,-1696,3525,0
EUW1_6878932781,1,1,1,-5,25,0,0,0,0,-3,-4,7,119,1122,803,0
EUW1_6878890310,1,0,1,-2,9,-7,0,-1,0,-11,-43,-37,-4497,-4556,-4701,0
EUW1_6878824930,0,0,1,-2,13,7,0,1,0,-9,-35,-12,3357,954,-4771,1
EUW1_6860532610,0,1,1,-2,-4,1,0,-2,0,-3,-3,-19,-575,-2635,-1760,0
EUW1_6860131461,0,1,2,0,8,-4,0,-1,0,-5,-29,-25,-3169,-3015,2085,0
EUW1_6859905235,1,0,0,4,-36,-5,0,-2,0,-14,-98,-1,-4702,-1947,-5898,0
EUW1_6859822846,0,0,1,-3,-1,-6,0,-1,0,-9,-34,-48,-3855,-2813,-10463,0
EUW1_6859388685,2,1,0,1,2,6,0,0,0,0,-7,8,1859,2266,15,1
EUW1_6859374615,2,1,0,-3,-10,5,-1,1,0,-7,71,7,3942,374,2563,1
EUW1_6859314138,1,1,0,3,8,9,-1,1,0,-7,-28,7,2526,1025,4646,1
EUW1_6859269316,1,0,1,0,2,-14,0,-4,0,-16,-58,11,-10067,-5202,-5642,0
EUW1_6859215306,2,1,0,1,25,10,1,2,0,-3,9,43,6226,5371,15284,1
EUW1_6859138150,1,0,0,-6,-50,4,0,0,0,-6,35,22,3119,1861,1288,1
EUW1_6859084778,1,1,1,-1,6,7,0,2,0,-1,32,-2,6057,5414,16404,1
EUW1_6859012951,0,0,2,7,18,0,-1,-1,0,-5,-19,-1,-1287,1203,-5733,1
EUW1_6858938226,0,1,2,-1,-24,-11,0,1,0,-4,-28,-7,-1941,-3080,-3491,0
EUW1_6858900002,1,1,1,-2,-4,7,1,1,0,-1,99,36,6830,5109,8167,1
EUW1_6858685949,0,1,2,7,6,-2,0,-2,0,-4,-29,11,-2223,-3199,-1345,1
EUW1_6858602270,0,1,1,-3,-5,13,0,-2,0,-11,25,-25,4154,3665,2336,1
EUW1_6857036141,2,0,0,6,-1,2,0,-2,0,-13,-94,8,-3306,-641,-7674,1
EUW1_6856931419,0,1,1,0,0,3,-1,-1,0,-6,-61,4,-1050,871,-1874,0
EUW1_6883640836,0,1,2,4,8,-6,0,1,0,-1,-25,-28,-1460,-3012,-7726,0
EUW1_6882227096,1,1,1,0,-1,-2,0,1,0,3,20,33,679,-984,6691,1
EUW1_6869861649,1,1,1,-3,7,5,0,-1,0,-9,-14,36,538,762,9411,1
EUW1_6868315400,2,1,0,0,1,5,0,-1,0,-9,-15,-4,652,-35,7493,1
EUW1_6855253630,1,0,0,7,-2,3,0,1,0,-8,28,-13,349,2375,-7378,0
EUW1_6855188212,1,0,1,1,10,3,0,1,0,-5,56,-24,2910,2572,3053,1
EUW1_6849880429,0,0,2,-2,-3,-3,0,-1,0,-9,-46,-13,-3282,-2676,147,0
EUW1_6840630255,1,0,1,3,-28,-4,0,0,0,-1,35,13,232,-1300,-4079,0
EUW1_6840594905,0,0,1,-2,-3,-9,0,-2,0,-7,-15,-32,-5501,-1182,-11964,0
EUW1_6840565853,0,0,1,0,-1,-12,0,-6,0,-11,-79,-32,-12057,-7158,-8043,0
EUW1_6840497609,0,1,1,1,-9,8,0,-2,0,-7,5,-9,3567,2458,-6982,1
EUW1_6840428390,1,1,0,1,-15,-2,0,-3,0,-7,-7,-4,-382,40,-1358,0
EUW1_6840388459,2,0,0,1,11,11,1,0,0,-7,58,1,3956,4931,9859,1
EUW1_6840046744,1,1,1,1,-112,8,1,-1,0,-7,-1,20,856,1806,1008,1
EUW1_6883580398,0,0,2,1,0,-14,-1,-3,0,-11,-39,-38,-8113,-3137,-14987,0
EUW1_6883451179,0,0,1,2,4,1,0,2,0,-1,96,9,3429,2713,11431,1
EUW1_6883410050,0,1,2,-2,17,-11,0,-2,0,-12,-57,-31,-8255,-5438,-18259,0
EUW1_6882986062,0,0,1,2,1,-8,0,-1,0,-11,-48,0,-4484,-4372,-9888,0
EUW1_6882068721,1,0,1,1,-33,-6,-1,-1,0,-7,-51,-9,-3513,-1396,-10846,0
EUW1_6881984935,0,0,2,-1,-4,7,0,1,0,1,21,-22,3363,1303,5985,1
EUW1_6881919972,1,1,1,-2,4,4,1,1,0,-6,3,5,3293,786,1894,1
EUW1_6881837951,1,1,1,5,-3,-1,-1,0,0,-3,-51,-1,-1050,-739,-5559,1
EUW1_6881759324,1,0,1,-2,-18,2,0,1,0,-7,1,39,751,584,9359,0
EUW1_6880527221,1,1,1,6,1,2,0,0,0,-6,-5,9,1235,1414,-1236,1
EUW1_6880459713,0,0,1,0,33,0,0,-1,0,-9,-11,-21,-2616,-1696,1299,0
EUW1_6880398707,1,1,1,-1,-8,9,0,0,0,-3,0,0,4193,2253,10219,1
EUW1_6861570504,1,0,0,6,-151,10,0,2,0,2,51,11,4998,4317,16539,1
EUW1_6861518006,2,1,0,-2,-17,16,1,3,0,7,74,24,9681,5152,9761,1
EUW1_6860747480,0,1,1,-3,8,-1,0,0,0,-8,-5,17,22,1942,1183,1
EUW1_6860738526,1,0,1,0,15,8,0,2,0,-7,-40,-18,3361,427,4115,1
EUW1_6860718023,1,0,0,-4,-21,16,0,1,0,3,68,79,7237,6205,14736,1
EUW1_6859326229,1,1,1,-1,2,-2,0,-2,0,-8,-64,14,-1447,-338,-7927,0
EUW1_6859287166,0,0,2,0,-9,0,0,0,0,-4,22,19,1300,965,15105,1
EUW1_6858008479,1,0,1,-1,55,5,-1,-1,0,-5,-8,-4,2345,2948,1335,1
EUW1_6872981745,0,0,1,1,52,0,0,3,0,1,58,-20,2509,2273,57,1
EUW1_6872894147,2,0,0,0,4,1,0,2,0,-3,12,0,2834,405,2282,1
EUW1_6870941465,2,1,0,4,-15,10,1,-2,0,-11,-25,-4,4608,842,2800,1
EUW1_6870721645,0,1,2,3,6,11,0,1,0,0,25,-4,4275,4162,4336,1
EUW1_6870676580,0,0,2,1,15,0,0,-1,0,-2,1,8,423,648,-4958,0
EUW1_6870200012,1,1,1,3,8,8,1,-2,0,-4,37,23,4179,4365,9212,0
EUW1_6867588853,0,1,2,0,7,3,0,0,0,1,13,24,4934,1336,1251,1
EUW1_6867571752,0,1,2,-4,-8,-4,0,0,0,-6,-48,12,-2215,-1307,-5292,0
EUW1_6867516366,1,1,1,-3,10,16,0,-1,0,5,63,6,9669,5700,16454,1
EUW1_6862487068,0,0,2,-2,-1,-6,0,-1,0,-8,-52,12,-3255,-1793,-2732,0
EUW1_6862404642,0,0,2,-1,-4,-7,0,1,0,-7,-12,6,-3066,-2233,-7818,0
EUW1_6862336579,0,1,1,3,8,-5,0,0,0,-6,5,-20,-538,-395,-6774,0
EUW1_6854473840,1,1,1,-2,-27,-7,1,-1,0,-5,13,30,-2727,-1505,-7164,0
EUW1_6851897679,1,0,0,1,2,-3,0,0,0,-5,46,-25,-1252,-744,111,1
EUW1_6851862721,0,1,1,1,4,8,1,3,0,1,40,-4,6663,2341,2686,1
