matchId,blueTeamControlWardsPlaced_diff,blueTeamWardsPlaced_diff,blueTeamTotalKills_diff,blueTeamDragonKills_diff,blueTeamHeraldKills_diff,blueTeamTowersDestroyed_diff,blueTeamInhibitorsDestroyed_diff,blueTeamTurretPlatesDestroyed_diff,blueTeamFirstBlood_diff,blueTeamMinionsKilled_diff,blueTeamJungleMinions_diff,blueTeamTotalGold_diff,blueTeamXp_diff,blueWin
EUW1_6883753591,0,-1,3,0,-1,0,0,0,-327,254,-28754,606,-8672,1
EUW1_6883725319,-3,-1,-13,-2,0,-2,0,9,-431,222,-32621,-9305,-10320,0
EUW1_6883567739,-4,11,17,1,0,0,0,3,-344,255,-22970,4629,7662,0
EUW1_6883535555,-2,-12,-4,-1,0,0,0,7,-333,258,-27368,-3244,-7992,0
EUW1_6883492299,-3,-2,0,-2,0,-2,0,9,-396,264,-30275,-4955,-9557,1
EUW1_6883455127,-1,4,-2,0,-1,0,0,6,-299,236,-28332,-1233,-5488,0
EUW1_6883407256,1,-11,4,1,0,0,0,2,-370,301,-25427,93,9121,1
EUW1_6883360182,2,1,4,2,0,-1,0,5,-401,246,-25312,-2704,11233,1
EUW1_6882728661,-1,-31,1,0,1,0,0,0,-341,311,-27093,3290,-5578,1
EUW1_6882699792,2,1,14,1,0,2,0,4,-337,317,-26010,5629,1962,1
EUW1_6882658494,-1,-39,4,0,0,0,0,9,-338,283,-25058,-1249,-3911,1
EUW1_6882547435,1,-6,-6,1,0,-2,0,10,-409,297,-29656,-5697,-1088,1
EUW1_6882522022,4,76,9,0,0,-1,0,-4,-363,360,-23420,5503,11889,1
EUW1_6882466953,-1,-13,14,1,0,1,0,2,-388,307,-23230,2618,12798,1
EUW1_6882443287,1,4,-2,0,0,-1,0,4,-376,296,-27112,-5755,-1224,0
EUW1_6882428746,-4,-4,2,0,0,-4,0,16,-354,275,-29842,164,-751,0
EUW1_6882408050,-1,-63,2,0,1,1,0,9,-333,234,-27853,-1747,1229,1
EUW1_6882391914,2,-1,-9,-1,0,-1,0,7,-381,282,-30191,-5571,-10256,0
EUW1_6882369633,0,-73,-5,1,0,-2,0,7,-356,238,-30708,-4064,-5397,0
EUW1_6883046460,7,-63,0,1,0,0,0,6,-367,262,-28618,-1573,-1525,0
EUW1_6882958022,0,-1,4,0,-1,0,0,1,-362,257,-26152,-1252,195,0
EUW1_6882878374,-2,-3,-8,-2,0,-1,0,11,-370,269,-30420,-4113,-10272,0
EUW1_6882823760,-3,-20,1,-2,0,1,0,4,-376,284,-26269,-477,4225,1
EUW1_6882784203,2,6,17,0,0,2,0,4,-352,300,-25140,6354,6152,1
EUW1_6882698849,1,-234,-4,1,1,1,0,9,-312,284,-26089,-266,-4236,1
EUW1_6882646729,-2,-7,-10,-1,0,-3,0,13,-385,237,-31587,-10039,-7114,0
EUW1_6882550214,0,5,-1,-2,0,0,0,0,-366,345,-27908,-693,-66,1
EUW1_6882462267,-6,66,-5,-2,-1,-1,0,1,-404,287,-26544,-7722,2039,0
EUW1_6881757671,-3,-2,-9,-2,-1,2,0,0,-342,315,-28679,-2468,-1327,0
EUW1_6881683469,-2,7,2,0,0,0,0,8,-363,281,-26510,-521,3801,1
EUW1_6881630482,-2,-2,-11,-2,0,-2,0,6,-356,252,-29304,-5890,-2093,0
EUW1_6881579065,0,-12,-6,-1,0,-1,0,10,-378,265,-27552,-6711,-1040,0
EUW1_6879467989,0,2,2,-1,0,1,0,5,-381,267,-26776,-4485,-5266,0
EUW1_6879441993,1,0,6,-2,1,1,0,1,-388,283,-26067,-269,3748,1
EUW1_6879416896,-3,44,-4,1,0,0,0,3,-346,263,-28946,-3473,-5553,0
EUW1_6878812536,1,-93,-6,-2,0,0,0,9,-410,252,-27351,-8041,198,0
EUW1_6878745552,-1,-3,3,0,0,1,0,2,-348,248,-26484,-590,3744,1
EUW1_6883413720,-2,1,-11,-2,0,-2,0,11,-405,274,-33501,-4764,-16826,0
EUW1_6883340427,-3,-3,-1,-2,0,0,0,0,-357,282,-28986,-453,-5618,1
EUW1_6883294778,1,8,-8,-1,0,-2,0,4,-405,249,-31830,-6923,-8799,0
EUW1_6883232334,-4,-145,-10,2,0,-3,0,13,-436,265,-30505,-10742,4555,0
EUW1_6882713200,-1,3,2,2,0,-1,0,2,-394,291,-24921,-3181,3741,1
EUW1_6882662351,-1,4,-11,-2,0,-4,0,14,-354,199,-33087,-8711,-14279,0
EUW1_6882588759,2,2,0,-2,0,0,0,5,-429,276,-27143,-4744,-3840,1
EUW1_6882455915,2,-1,11,-2,-1,1,0,0,-327,238,-26216,2693,-2019,1
EUW1_6882446636,16,18,-9,-1,-1,-1,0,9,-403,258,-27379,-10285,-5147,0
EUW1_6882410589,3,-2,3,0,0,0,0,7,-387,270,-25832,-1558,-235,1
EUW1_6882382135,0,-5,0,1,0,0,0,1,-401,241,-24857,-6354,1474,1
EUW1_6882379524,-5,5,-1,-1,0,0,0,4,-315,236,-27436,-4370,-1841,1
EUW1_6882096566,3,-5,-5,-2,0,0,0,0,-348,245,-27036,-3497,-2917,1
EUW1_6882039335,-4,-5,4,-2,0,-1,0,-1,-299,262,-25494,2741,3578,1
EUW1_6882000768,-3,-4,-9,0,0,1,0,-1,-311,286,-30548,-499,-9375,1
EUW1_6881934670,1,-45,-2,-1,0,-1,0,7,-388,262,-30737,-3614,-7080,1
EUW1_6880931895,-1,6,-3,-2,1,0,0,5,-396,291,-27616,-4360,4620,0
EUW1_6880002389,-1,14,-3,0,-1,-1,0,1,-363,283,-27000,-4667,-1436,1
EUW1_6879899082,0,3,-7,-2,0,-1,0,3,-287,245,-27846,-5520,-10031,0
EUW1_6879738962,-2,26,-6,0,0,0,0,9,-343,248,-31615,-1692,-3298,0
EUW1_6879683276,-1,-8,8,1,1,1,0,0,-370,278,-24311,48,5276,1
EUW1_6879571892,0,130,1,-1,0,2,0,3,-365,274,-29106,17,-4345,1
EUW1_6879531527,-2,-5,8,1,0,0,0,8,-407,321,-26663,-419,7039,1
EUW1_6879484880,1,31,3,0,0,0,0,-1,-398,240,-28966,-1793,-2132,0
EUW1_6879440067,1,-82,10,2,-1,0,0,-1,-344,260,-23743,-1059,4668,1
EUW1_6878416750,-4,-18,-6,0,0,-1,0,2,-360,268,-28375,-3656,-4426,0
EUW1_6878202362,-1,28,2,-2,0,1,0,2,-328,290,-25033,666,5813,1
EUW1_6878167270,6,8,7,0,0,1,0,5,-354,291,-25874,2054,-394,1
EUW1_6878020349,1,-8,2,0,0,-1,0,1,-362,248,-27544,-4094,-2109,0
EUW1_6877606779,1,-8,-1,0,0,-1,0,10,-343,286,-27420,-2191,-1528,0
EUW1_6877551847,5,65,3,0,0,1,0,-1,-339,281,-25405,497,4104,1
EUW1_6877198497,-2,-11,1,0,0,0,0,5,-338,293,-30491,3088,-2693,0
EUW1_6877146684,0,226,11,0,0,0,0,-1,-361,287,-23319,2030,807,1
EUW1_6877088986,0,-1,9,1,0,1,0,-1,-357,256,-25703,1184,3604,1
EUW1_6876917346,10,15,4,2,-1,0,0,8,-371,273,-27678,-1962,-1772,0
EUW1_6876855323,1,3,-8,-2,0,-1,0,13,-378,225,-32219,-3896,-16109,0
EUW1_6883755694,0,14,5,-1,0,0,0,6,-413,288,-25390,-2906,8273,1
EUW1_6883725455,2,-3,1,1,0,-1,0,1,-351,287,-25699,-1065,3484,1
EUW1_6883711227,1,-8,6,2,0,-1,0,9,-307,234,-29366,3246,-3841,1
EUW1_6883637304,-4,-160,-5,-2,0,0,0,6,-362,276,-28926,-2537,-3090,0
EUW1_6883608843,-6,-7,-8,-2,0,-2,0,10,-341,299,-29649,-1708,-3809,0
EUW1_6883503868,-1,-11,3,-2,0,-1,0,-3,-363,280,-27499,-574,-725,1
EUW1_6883255472,1,8,-1,-1,0,-3,0,10,-340,266,-30713,-3,-7047,1
EUW1_6883164098,4,13,10,2,0,3,0,5,-331,283,-28085,7787,-3460,1
EUW1_6882291036,3,-3,-3,2,0,0,0,0,-398,269,-29809,-3101,-7561,0
EUW1_6882276576,-3,-102,2,0,0,0,0,14,-357,245,-31437,3430,-17520,0
EUW1_6881877054,0,-9,-3,-1,0,0,0,1,-317,245,-27322,-545,-4647,0
EUW1_6881565112,-5,-7,2,-2,-1,0,0,1,-389,289,-26380,-3611,5957,0
EUW1_6881505021,2,4,-2,0,0,-1,0,3,-295,247,-25138,187,-5995,1
EUW1_6880469168,1,2,1,0,0,-1,0,5,-355,230,-31520,-1228,-17285,0
EUW1_6880402597,-2,34,-14,-2,0,-3,0,14,-445,264,-34679,-10025,-13078,0
EUW1_6880043334,-2,-26,-8,-1,0,-1,0,7,-333,253,-29859,-4083,-14603,0
EUW1_6879225998,1,-167,-9,-1,0,0,0,5,-351,311,-29729,-2659,-7903,0
EUW1_6879122020,0,-4,5,0,0,1,0,-2,-346,255,-27247,1603,-1167,1
EUW1_6883232167,7,12,0,2,0,-2,0,7,-330,296,-28311,1874,-9126,0
EUW1_6882693028,1,-6,0,1,-1,-1,0,6,-337,265,-31686,1707,-12668,1
EUW1_6882632191,-1,-4,-5,-2,0,0,0,10,-322,283,-31038,151,-14569,0
EUW1_6882584163,1,7,1,0,-1,-3,0,9,-348,234,-31149,-294,-10855,0
EUW1_6882248137,-1,-44,5,1,0,2,0,-2,-347,299,-27333,1971,-1394,1
EUW1_6882237819,7,30,22,1,1,0,0,7,-300,277,-25724,9376,182,1
EUW1_6882213057,2,2,-3,-1,0,-1,0,10,-369,269,-30746,-4463,-20051,0
EUW1_6882130666,-3,-15,-12,-2,-1,-2,0,13,-370,191,-35008,-7286,-12046,0
EUW1_6882076110,-2,4,-7,0,0,-1,0,10,-389,253,-32437,-4215,-20315,0
EUW1_6882013396,1,2,-6,0,0,1,0,4,-387,309,-29969,-2066,-5328,1
EUW1_6881961127,-3,-21,-9,-2,0,-3,0,12,-364,238,-32341,-4158,-15103,0
EUW1_6881851725,0,9,5,-1,0,0,0,2,-351,279,-28864,2567,-9342,1
EUW1_6880701834,4,15,4,2,0,-1,0,2,-320,264,-26129,1071,-8451,0
EUW1_6880674670,5,11,-3,-2,0,-1,0,3,-372,257,-28749,-6291,-7320,0
EUW1_6880629826,0,-133,3,1,1,0,0,8,-352,275,-28722,-1725,388,1
EUW1_6880596478,-3,7,2,0,0,1,0,6,-329,250,-26737,1816,-12410,1
EUW1_6880535071,4,1,-6,0,0,-2,0,10,-321,243,-30807,-2490,-8472,0
EUW1_6880271467,-5,-19,-20,-1,-1,-5,0,15,-409,184,-35317,-15108,-13467,0
EUW1_6880216591,1,-119,8,1,-1,-1,0,8,-298,230,-30389,2185,-9628,1
EUW1_6883329187,-1,-2,13,-1,1,3,0,-4,-372,286,-25804,3698,11471,1
EUW1_6883264377,7,14,5,0,0,0,0,13,-389,224,-31020,869,-6409,0
EUW1_6883017845,-3,5,-3,-2,0,1,0,5,-377,271,-25213,-3562,422,0
EUW1_6882979020,-2,0,-14,-1,0,-1,0,8,-373,297,-31350,-6768,-4601,0
EUW1_6882952656,5,7,-13,-1,-1,-3,0,11,-391,236,-31167,-10527,-4364,0
EUW1_6882871486,1,-8,-5,0,-1,0,0,3,-367,245,-29503,-4983,-4861,0
EUW1_6882827763,-4,12,-4,0,1,0,0,5,-355,278,-27159,-2582,6045,1
EUW1_6882782194,-5,11,-10,0,0,-1,0,5,-387,255,-30328,-9389,-4232,1
EUW1_6882740098,0,-12,1,-2,1,0,0,4,-351,231,-29163,-802,-7778,0
EUW1_6882698137,6,-18,3,-1,0,-1,0,-5,-325,286,-26324,4102,1606,1
EUW1_6882659376,4,8,0,-2,0,0,0,-2,-366,282,-30945,3258,-12176,0
EUW1_6882622277,0,-296,-3,-2,-1,-1,0,8,-375,235,-27574,-4280,-7618,0
EUW1_6882599432,5,260,9,2,0,2,0,2,-304,342,-25872,8223,-321,1
EUW1_6882570739,-2,4,2,0,0,0,0,2,-430,272,-27269,-2996,4771,0
EUW1_6882547652,-7,-22,-6,-2,-1,-1,0,8,-357,263,-28743,-5794,-2200,0
EUW1_6882508925,-2,-6,-18,-2,-1,-6,0,11,-434,229,-34578,-12691,-9877,0
EUW1_6881796687,-1,-12,-6,-1,0,0,0,1,-377,292,-29807,824,-6926,1
EUW1_6877265126,1,0,4,-1,0,1,0,3,-354,280,-26004,123,6081,0
EUW1_6877169136,-8,-15,2,-1,0,0,0,8,-390,300,-26046,-1565,409,0
EUW1_6877114092,5,-45,-3,2,-1,-1,0,11,-372,247,-28122,-5463,-7506,0
EUW1_6876901353,-1,6,4,1,1,-1,0,5,-356,277,-25946,864,419,1
EUW1_6876373487,2,5,-5,-2,0,0,0,2,-337,260,-26433,-3474,-6810,0
EUW1_6876347539,-2,-69,-9,0,0,-2,0,4,-353,269,-32605,-5822,-10308,0
EUW1_6876187816,0,-6,5,0,0,0,0,2,-334,241,-27332,888,-1927,1
EUW1_6875457374,0,-7,-10,-1,0,-2,0,12,-382,252,-30783,-4200,-5464,0
EUW1_6875412122,0,-2,-8,-2,0,0,0,2,-371,247,-28513,-4989,-6550,0
EUW1_6875352530,-1,17,-1,-2,0,0,0,3,-325,237,-25688,-2812,-2324,0
EUW1_6874544701,-2,4,6,1,0,-3,0,10,-388,273,-29302,1356,5138,0
EUW1_6872967257,-2,-6,-8,-2,0,-4,0,1,-307,259,-28380,-669,-4926,0
EUW1_6872715627,-2,-10,6,0,0,0,0,3,-343,244,-23564,-1364,-3327,0
EUW1_6852872454,0,4,-14,-1,-1,-3,0,14,-356,139,-33112,-6007,-8945,0
EUW1_6882541559,3,-111,-5,0,0,-1,0,1,-422,308,-29175,-7041,-4160,0
EUW1_6878188600,0,34,-7,-2,-1,-2,0,8,-333,283,-30204,-5264,-11277,0
EUW1_6877576196,1,1,4,-1,0,-1,0,-1,-331,277,-26725,515,5745,0
EUW1_6877051418,2,3,2,0,0,0,0,10,-370,267,-26108,-2127,482,0
EUW1_6876825809,5,6,11,1,0,0,0,7,-397,315,-25750,-27,5978,1
EUW1_6876216948,2,16,7,0,0,1,0,5,-362,290,-25664,1715,3815,0
EUW1_6876151010,2,7,9,-1,0,0,0,4,-343,290,-25421,4020,4634,1
EUW1_6876019465,-1,5,-10,0,0,-3,0,11,-343,251,-35788,-1775,-18480,0
EUW1_6875747723,1,28,-9,-1,0,-2,0,13,-373,229,-32828,-1876,-9601,0
EUW1_6875679721,3,12,-5,1,0,-2,0,5,-407,218,-30221,-6405,-5268,0
EUW1_6875472334,1,-60,-8,0,0,-2,0,9,-391,270,-31542,-5787,-5138,0
EUW1_6875442574,-1,-11,-8,-2,0,-1,0,9,-350,253,-28630,-5677,-6703,0
EUW1_6875408525,3,2,0,0,0,1,0,2,-382,314,-25885,-3346,-3169,0
EUW1_6874350098,-1,-42,-4,-1,-1,0,0,6,-359,276,-26944,-5442,-2989,0
EUW1_6874294053,0,6,-2,-2,0,-1,0,5,-394,318,-27915,-47,894,1
EUW1_6874247786,1,0,10,0,1,0,0,6,-418,283,-27077,240,7310,1
EUW1_6874075296,-5,-5,3,2,0,0,0,4,-367,294,-27187,725,-2719,1
EUW1_6874042005,2,0,-2,-2,1,-1,0,11,-344,219,-30161,-3208,-8013,0
EUW1_6874016494,0,-1,-2,1,-1,-1,0,9,-341,269,-28052,-1309,-5932,1
EUW1_6883592067,6,5,-5,-2,0,1,0,1,-331,240,-30658,-912,-7073,0
EUW1_6883566594,-5,-15,4,2,0,0,0,1,-324,298,-26511,1826,-3595,1
EUW1_6882120958,-1,-5,2,-1,1,-1,0,6,-347,276,-28432,50,1591,1
EUW1_6876887994,5,-62,-7,0,0,0,0,7,-377,231,-30323,-7390,-5689,0
EUW1_6876854017,-2,0,-8,-2,0,-3,0,11,-336,214,-30719,-6843,-14928,0
EUW1_6876819733,-3,-73,6,-1,0,-1,0,-4,-364,303,-24712,-2720,5227,1
EUW1_6876743204,2,-4,6,0,0,0,0,3,-362,267,-30519,-148,-14769,0
EUW1_6876076786,-6,-10,-5,-2,0,0,0,8,-393,241,-27979,-5504,-12130,0
EUW1_6876016519,2,-11,5,0,0,0,0,7,-318,238,-26106,-2707,-1316,0
EUW1_6875946313,4,14,-4,1,0,-1,0,12,-338,248,-34769,222,-28278,0
EUW1_6875577339,-3,-6,4,0,0,2,0,8,-317,274,-27599,4151,61,1
EUW1_6875540827,2,10,-6,-1,-1,-2,0,7,-381,219,-33120,-2831,-19023,0
EUW1_6875494854,1,3,0,0,0,1,0,5,-352,219,-29982,1610,-2434,1
EUW1_6875461531,1,1,7,2,0,-1,0,5,-303,315,-29435,4125,-1467,1
EUW1_6875399080,-4,-6,2,0,1,-1,0,11,-351,187,-29171,11,-13245,0
EUW1_6875350846,-4,37,3,-2,0,1,0,2,-369,310,-24735,-3173,7914,0
EUW1_6875318072,-5,51,-5,-2,0,2,0,-1,-315,279,-26467,-948,-4109,1
EUW1_6875191146,2,-9,17,2,0,3,0,-7,-260,302,-26177,8290,3384,1
EUW1_6875167936,-2,19,3,1,0,0,0,2,-304,326,-23577,2641,2099,1
EUW1_6883198069,5,-4,1,-2,0,0,0,0,-332,217,-29269,375,-1700,0
EUW1_6882756178,-2,5,-3,0,0,-1,0,8,-373,250,-30548,-2053,-2907,0
EUW1_6882717931,-2,-1,-10,-2,-1,0,0,7,-360,273,-29939,-6259,-17560,1
EUW1_6882677791,1,-4,15,1,0,0,0,6,-334,284,-27244,6361,3042,1
EUW1_6882634049,-1,3,-6,-2,-1,-4,0,12,-379,241,-29792,-8810,-9046,1
EUW1_6882540177,0,-3,-12,-2,-1,-3,0,11,-363,274,-30700,-7551,-9145,0
EUW1_6882526463,-4,-5,0,-2,0,-1,0,7,-328,233,-29328,-852,-6685,0
EUW1_6882492881,2,9,-8,1,0,0,0,4,-301,241,-29935,-970,-12390,0
EUW1_6882025693,-3,-21,14,2,1,4,0,-7,-317,321,-22306,8358,14424,1
EUW1_6881960064,0,3,-3,-2,0,1,0,3,-335,258,-26466,-3958,-2824,1
EUW1_6881901077,1,1,12,1,0,2,0,0,-351,303,-25335,4037,2594,0
EUW1_6881839618,-4,3,-2,-1,0,-1,0,3,-335,243,-29645,189,-14387,0
EUW1_6881777707,4,3,4,-1,0,1,0,1,-314,253,-25227,1821,-2391,0
EUW1_6881730527,-4,5,-19,-2,0,-1,0,11,-326,217,-31591,-9334,-18497,0
EUW1_6880993506,5,9,-4,0,0,-1,0,5,-362,255,-28008,-4763,-2498,0
EUW1_6880958782,4,3,11,2,0,-1,0,-2,-312,268,-24333,2117,-3318,1
EUW1_6879475523,5,0,3,2,0,0,0,7,-356,265,-27732,1187,3944,1
EUW1_6878254499,-1,2,10,0,0,1,0,0,-322,306,-22829,3027,1462,1
EUW1_6878171096,-1,-4,2,-2,0,0,0,0,-434,334,-27802,-3063,4317,1
EUW1_6878125767,-8,-6,-4,-2,0,0,0,3,-337,250,-24985,-4807,-6185,1
EUW1_6881994779,-3,-4,-2,-2,-1,0,0,5,-378,291,-25830,-3137,457,0
EUW1_6881371848,-2,3,-8,-1,0,-2,0,11,-358,229,-32204,-7444,-18265,1
EUW1_6880444494,3,54,17,0,0,1,0,2,-290,283,-22771,7026,5011,1
EUW1_6880282874,2,59,3,-2,1,-1,0,4,-376,243,-24494,-3454,3916,1
EUW1_6879533407,-6,-10,8,2,0,1,0,7,-320,283,-28090,2950,-7166,1
EUW1_6879001300,3,1,-1,-2,0,0,0,1,-339,224,-28497,-343,-1285,1
EUW1_6876082470,4,14,-8,-2,0,-3,0,10,-360,241,-30665,-5486,-10086,1
EUW1_6875445856,-3,-2,1,2,0,-1,0,10,-394,305,-28227,-3594,5432,1
EUW1_6869983166,7,7,8,0,1,1,0,-2,-325,302,-24257,4951,3212,1
EUW1_6869809156,-4,3,-4,1,1,-1,0,3,-357,287,-29052,482,-7685,1
EUW1_6869738352,3,4,8,0,0,-1,0,-1,-285,259,-25715,2825,-586,1
EUW1_6869300473,-1,-25,-6,1,0,-3,0,10,-307,242,-31956,-1856,-15212,0
EUW1_6869279747,-2,-7,-11,-2,0,-2,0,7,-355,247,-31290,-8054,-7717,0
EUW1_6869259161,-3,-5,-9,0,0,-1,0,6,-387,244,-30899,-3689,-16174,0
EUW1_6869237206,-4,-6,9,-2,0,-1,0,8,-360,269,-24324,-318,5374,0
EUW1_6869223561,0,5,10,0,1,1,0,4,-387,276,-25215,-1711,3803,1
EUW1_6882410079,1,-6,-3,-1,0,0,0,9,-350,260,-27765,-4686,-711,0
EUW1_6882318635,0,-77,6,1,0,1,0,3,-310,263,-23032,-592,1375,1
EUW1_6882295397,2,-171,12,2,0,1,0,5,-356,234,-24716,1201,2303,1
EUW1_6881631095,-4,12,3,2,0,-1,0,9,-344,258,-24345,-234,6801,1
EUW1_6881274788,3,-209,-17,0,0,-2,0,10,-363,250,-31286,-8508,-15758,0
EUW1_6881195863,4,0,3,-1,0,1,0,-2,-387,269,-24974,-613,10600,0
EUW1_6881131476,4,-30,3,-1,1,0,0,2,-320,251,-25200,185,-4783,0
EUW1_6881095771,0,-2,3,2,0,1,0,1,-341,270,-25779,-1799,3398,1
EUW1_6881040572,4,12,4,-2,0,1,0,8,-336,253,-28526,1981,-5,0
EUW1_6881011737,1,38,9,1,0,1,0,2,-349,212,-25950,463,-6364,1
EUW1_6880037476,-1,-16,8,2,1,0,0,6,-344,228,-27646,685,-2093,1
EUW1_6879971872,-3,-9,-4,0,0,0,0,3,-322,267,-27633,-1238,1462,1
EUW1_6879929086,-3,-9,5,2,0,1,0,-5,-348,290,-23434,1404,4584,1
EUW1_6879890780,-4,-4,-6,0,0,0,0,-2,-388,296,-28931,-5331,4192,0
EUW1_6879803247,0,-12,8,2,0,-1,0,6,-354,322,-24370,561,4517,1
EUW1_6879754336,2,8,9,1,0,1,0,5,-326,232,-26259,2683,-2215,1
EUW1_6879734697,4,35,13,1,0,0,0,7,-368,302,-24336,4304,9706,1
EUW1_6879674746,3,7,7,0,0,1,0,2,-346,286,-28043,1927,-10813,0
EUW1_6879617320,-3,-1,-3,0,1,0,0,4,-392,303,-27894,-4253,3140,0
EUW1_6879540714,0,-4,5,-1,0,1,0,11,-354,317,-26095,3160,5074,1
EUW1_6879492891,2,2,1,-1,1,1,0,-1,-350,339,-22701,-2400,13958,1
EUW1_6877162688,5,8,15,0,0,1,0,12,-315,291,-24007,4668,5028,1
EUW1_6877106905,-1,-17,-14,-1,0,-3,0,12,-383,197,-30677,-10668,-9129,0
EUW1_6877048048,2,9,1,-2,1,0,0,4,-396,287,-25398,-4349,13690,1
EUW1_6876901727,0,21,7,-2,0,1,0,6,-320,305,-24001,2217,4652,1
EUW1_6876855770,1,3,8,-2,0,0,0,7,-336,220,-25401,399,-5316,0
EUW1_6881038475,5,5,-6,-2,0,-1,0,6,-341,192,-29788,-5004,-16260,1
EUW1_6880995062,3,4,1,-2,0,1,0,2,-376,339,-24688,-2162,1380,0
EUW1_6875371911,0,-1,4,-2,0,-1,0,9,-382,291,-26548,-1840,6793,0
EUW1_6875266194,-1,-3,-5,-1,1,0,0,6,-355,251,-27643,-4648,-2058,0
EUW1_6875203058,2,-11,-12,-2,0,-1,0,10,-362,228,-30885,-6958,-11986,1
EUW1_6883576933,-4,-9,-14,-2,0,-3,0,10,-362,201,-33891,-6892,-28720,0
EUW1_6883547471,0,-3,0,-1,0,-1,0,6,-358,284,-27482,-1008,-1495,0
EUW1_6883501748,-4,-10,8,1,1,1,0,1,-327,264,-27573,3764,-5649,1
EUW1_6883441396,0,2,-2,1,0,1,0,0,-313,241,-30116,1479,-6737,1
EUW1_6883407250,4,2,8,0,0,-1,0,3,-338,226,-27399,1332,-1761,0
EUW1_6883344731,0,4,-2,1,0,-2,0,9,-335,236,-30351,-3275,-10820,1
EUW1_6883290660,5,0,1,1,0,2,0,-2,-364,270,-26767,616,-182,1
EUW1_6883210685,0,-6,4,0,0,0,0,4,-365,251,-25142,-414,88,1
EUW1_6883140312,-1,-70,9,2,0,4,0,-5,-318,319,-26305,7666,2350,1
EUW1_6882861550,0,-4,-15,-1,0,-2,0,9,-354,234,-34602,-3063,-13543,0
EUW1_6882812194,-1,-1,-8,-2,0,-1,0,4,-383,248,-30547,-6914,-8072,0
EUW1_6882768405,-2,5,-6,0,-1,0,0,1,-364,212,-30970,-5192,-5378,0
EUW1_6882723749,3,10,-7,2,0,0,0,7,-372,288,-27096,-2527,-723,0
EUW1_6882677048,0,-15,2,-1,0,2,0,1,-374,296,-27873,2460,-7659,1
EUW1_6882636836,0,9,4,2,0,-1,0,6,-380,253,-28284,-1272,-725,1
EUW1_6882601874,2,13,1,0,0,1,0,-5,-365,280,-26408,-1298,3562,1
EUW1_6882564146,-1,-10,5,-2,0,0,0,7,-322,241,-27675,2341,-1412,1
EUW1_6882542021,3,-66,-4,2,0,0,0,3,-371,246,-26703,-4614,-1155,1
EUW1_6882200449,-3,-8,2,2,0,-1,0,3,-356,285,-28064,829,1336,1
EUW1_6882174124,-6,-185,-3,-1,0,-5,0,9,-353,259,-33486,1942,-3137,0
EUW1_6883751921,-1,18,1,1,0,-2,0,12,-394,233,-31874,-4124,-9410,0
EUW1_6883746518,-1,5,4,0,0,2,0,2,-365,279,-24925,-1344,7592,1
EUW1_6883263051,-1,5,-2,-2,0,0,0,3,-338,241,-28234,-4270,-8264,0
EUW1_6883209100,-1,-6,12,2,1,0,0,7,-336,284,-22873,1915,4591,1
EUW1_6883147927,0,-21,15,2,0,0,0,-5,-306,287,-24548,5875,5630,1
EUW1_6883086589,-2,283,2,2,0,0,0,7,-350,274,-26132,-1210,-1456,0
EUW1_6882550120,-6,-31,-7,-1,0,0,0,5,-386,288,-28027,-6823,-2854,0
EUW1_6882525028,0,168,8,2,0,1,0,-2,-350,298,-22673,924,13630,1
EUW1_6882493814,-3,-11,1,1,1,1,0,-1,-387,307,-25369,-1241,5524,0
EUW1_6882461992,-2,-17,1,1,0,-1,0,9,-343,257,-28139,204,1468,0
EUW1_6882388966,0,0,-8,-2,1,-1,0,8,-367,254,-30664,-5548,-5080,0
EUW1_6882374812,5,-9,12,1,0,-1,0,9,-367,272,-26773,2221,1909,0
EUW1_6881849129,0,104,6,1,0,1,0,5,-329,291,-25678,980,1915,1
EUW1_6881789138,3,108,11,0,1,0,0,2,-325,264,-25500,1801,2163,1
EUW1_6881710773,-2,5,-3,-1,0,0,0,1,-365,250,-26434,-4943,-3424,0
EUW1_6881660573,-1,2,-5,-1,-1,-1,0,6,-357,281,-28999,-3635,794,0
EUW1_6881609058,4,10,-9,1,0,-3,0,13,-359,218,-29699,-9002,-1815,0
EUW1_6881559986,5,10,5,2,0,2,0,5,-298,274,-26280,4690,-2159,1
EUW1_6881518434,-4,-13,12,-1,0,-1,0,5,-296,277,-23617,2978,3895,1
EUW1_6883465166,-3,-10,4,-2,0,-1,0,5,-347,294,-30680,2571,-10208,0
EUW1_6882019476,2,0,-5,0,0,0,0,4,-330,289,-28373,-886,413,1
EUW1_6881959556,0,0,8,1,0,-2,0,9,-387,251,-30085,1677,677,1
EUW1_6881858340,-5,64,1,-1,0,0,0,5,-330,293,-23805,-2780,745,1
EUW1_6881330157,1,2,-1,2,0,0,0,1,-380,285,-25400,-5639,-1097,1
EUW1_6880372046,3,-1,3,2,0,2,0,-3,-290,274,-24710,934,8799,1
EUW1_6880155348,9,19,11,-2,1,-2,0,7,-337,226,-26746,3440,-194,1
EUW1_6880068906,-7,-4,-10,-2,0,-1,0,3,-322,261,-31330,-3538,-16506,0
EUW1_6879977182,-1,-67,-10,0,0,0,0,8,-300,243,-29866,-2242,-6447,0
EUW1_6879948666,2,14,17,1,1,2,0,1,-356,318,-22687,7471,9913,1
EUW1_6879549540,2,1,10,2,1,4,0,4,-330,317,-25029,7086,5857,1
